UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
RN;Roubo seguido de morte (latrocínio);2018;fevereiro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;março;Feminino;1
RN;Roubo seguido de morte (latrocínio);2018;março;Masculino;9
RN;Roubo seguido de morte (latrocínio);2018;março;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;abril;Feminino;1
RN;Roubo seguido de morte (latrocínio);2018;abril;Masculino;17
RN;Roubo seguido de morte (latrocínio);2018;abril;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;maio;Feminino;2
RN;Roubo seguido de morte (latrocínio);2018;maio;Masculino;12
RN;Roubo seguido de morte (latrocínio);2018;maio;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;junho;Feminino;0
RN;Roubo seguido de morte (latrocínio);2018;junho;Masculino;5
RN;Roubo seguido de morte (latrocínio);2018;junho;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;julho;Feminino;1
RN;Roubo seguido de morte (latrocínio);2018;julho;Masculino;6
RN;Roubo seguido de morte (latrocínio);2018;julho;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;agosto;Feminino;0
RN;Roubo seguido de morte (latrocínio);2018;agosto;Masculino;7
RN;Roubo seguido de morte (latrocínio);2018;agosto;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;setembro;Feminino;0
RN;Roubo seguido de morte (latrocínio);2018;setembro;Masculino;5
RN;Roubo seguido de morte (latrocínio);2018;setembro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;outubro;Feminino;1
RN;Roubo seguido de morte (latrocínio);2018;outubro;Masculino;9
RN;Roubo seguido de morte (latrocínio);2018;outubro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;novembro;Feminino;1
RN;Roubo seguido de morte (latrocínio);2018;novembro;Masculino;13
RN;Roubo seguido de morte (latrocínio);2018;novembro;Sexo NI;0
RN;Roubo seguido de morte (latrocínio);2018;dezembro;Feminino;0
RN;Roubo seguido de morte (latrocínio);2018;dezembro;Masculino;7
RN;Roubo seguido de morte (latrocínio);2018;dezembro;Sexo NI;0
RS;Homicídio doloso;2018;janeiro;Feminino;19
RS;Homicídio doloso;2018;janeiro;Masculino;214
RS;Homicídio doloso;2018;janeiro;Sexo NI;0
RS;Homicídio doloso;2018;fevereiro;Feminino;19
RS;Homicídio doloso;2018;fevereiro;Masculino;188
RS;Homicídio doloso;2018;fevereiro;Sexo NI;0
RS;Homicídio doloso;2018;março;Feminino;22
RS;Homicídio doloso;2018;março;Masculino;225
RS;Homicídio doloso;2018;março;Sexo NI;0
RS;Homicídio doloso;2018;abril;Feminino;23
RS;Homicídio doloso;2018;abril;Masculino;196
RS;Homicídio doloso;2018;abril;Sexo NI;0
RS;Homicídio doloso;2018;maio;Feminino;11
RS;Homicídio doloso;2018;maio;Masculino;159
RS;Homicídio doloso;2018;maio;Sexo NI;0
RS;Homicídio doloso;2018;junho;Feminino;24
RS;Homicídio doloso;2018;junho;Masculino;172
RS;Homicídio doloso;2018;junho;Sexo NI;0
RS;Homicídio doloso;2018;julho;Feminino;18
RS;Homicídio doloso;2018;julho;Masculino;151
RS;Homicídio doloso;2018;julho;Sexo NI;0
RS;Homicídio doloso;2018;agosto;Feminino;14
RS;Homicídio doloso;2018;agosto;Masculino;188
RS;Homicídio doloso;2018;agosto;Sexo NI;0
RS;Homicídio doloso;2018;setembro;Feminino;14
RS;Homicídio doloso;2018;setembro;Masculino;179
RS;Homicídio doloso;2018;setembro;Sexo NI;0
RS;Homicídio doloso;2018;outubro;Feminino;6
RS;Homicídio doloso;2018;outubro;Masculino;165
RS;Homicídio doloso;2018;outubro;Sexo NI;0
RS;Homicídio doloso;2018;novembro;Feminino;20
RS;Homicídio doloso;2018;novembro;Masculino;172
RS;Homicídio doloso;2018;novembro;Sexo NI;0
RS;Homicídio doloso;2018;dezembro;Feminino;15
RS;Homicídio doloso;2018;dezembro;Masculino;154
RS;Homicídio doloso;2018;dezembro;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;janeiro;Feminino;1
RS;Lesão corporal seguida de morte;2018;janeiro;Masculino;1
RS;Lesão corporal seguida de morte;2018;janeiro;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;fevereiro;Feminino;0
RS;Lesão corporal seguida de morte;2018;fevereiro;Masculino;2
RS;Lesão corporal seguida de morte;2018;fevereiro;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;março;Feminino;1
RS;Lesão corporal seguida de morte;2018;março;Masculino;3
RS;Lesão corporal seguida de morte;2018;março;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;abril;Feminino;1
RS;Lesão corporal seguida de morte;2018;abril;Masculino;1
RS;Lesão corporal seguida de morte;2018;abril;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;maio;Feminino;0
RS;Lesão corporal seguida de morte;2018;maio;Masculino;0
RS;Lesão corporal seguida de morte;2018;maio;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;junho;Feminino;0
RS;Lesão corporal seguida de morte;2018;junho;Masculino;1
RS;Lesão corporal seguida de morte;2018;junho;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;julho;Feminino;1
RS;Lesão corporal seguida de morte;2018;julho;Masculino;3
RS;Lesão corporal seguida de morte;2018;julho;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;agosto;Feminino;0
RS;Lesão corporal seguida de morte;2018;agosto;Masculino;2
RS;Lesão corporal seguida de morte;2018;agosto;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;setembro;Feminino;0
RS;Lesão corporal seguida de morte;2018;setembro;Masculino;2
RS;Lesão corporal seguida de morte;2018;setembro;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;outubro;Feminino;0
RS;Lesão corporal seguida de morte;2018;outubro;Masculino;1
RS;Lesão corporal seguida de morte;2018;outubro;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;novembro;Feminino;0
RS;Lesão corporal seguida de morte;2018;novembro;Masculino;0
RS;Lesão corporal seguida de morte;2018;novembro;Sexo NI;0
RS;Lesão corporal seguida de morte;2018;dezembro;Feminino;0
RS;Lesão corporal seguida de morte;2018;dezembro;Masculino;1
RS;Lesão corporal seguida de morte;2018;dezembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;janeiro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2018;janeiro;Masculino;8
RS;Roubo seguido de morte (latrocínio);2018;janeiro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;fevereiro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2018;fevereiro;Masculino;2
RS;Roubo seguido de morte (latrocínio);2018;fevereiro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;março;Feminino;0
RS;Roubo seguido de morte (latrocínio);2018;março;Masculino;4
RS;Roubo seguido de morte (latrocínio);2018;março;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;abril;Feminino;3
RS;Roubo seguido de morte (latrocínio);2018;abril;Masculino;9
RS;Roubo seguido de morte (latrocínio);2018;abril;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;maio;Feminino;0
RS;Roubo seguido de morte (latrocínio);2018;maio;Masculino;6
RS;Roubo seguido de morte (latrocínio);2018;maio;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;junho;Feminino;1
RS;Roubo seguido de morte (latrocínio);2018;junho;Masculino;7
RS;Roubo seguido de morte (latrocínio);2018;junho;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;julho;Feminino;0
RS;Roubo seguido de morte (latrocínio);2018;julho;Masculino;7
RS;Roubo seguido de morte (latrocínio);2018;julho;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;agosto;Feminino;2
RS;Roubo seguido de morte (latrocínio);2018;agosto;Masculino;3
RS;Roubo seguido de morte (latrocínio);2018;agosto;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;setembro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2018;setembro;Masculino;2
RS;Roubo seguido de morte (latrocínio);2018;setembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;outubro;Feminino;1
RS;Roubo seguido de morte (latrocínio);2018;outubro;Masculino;2
RS;Roubo seguido de morte (latrocínio);2018;outubro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;novembro;Feminino;2
RS;Roubo seguido de morte (latrocínio);2018;novembro;Masculino;5
RS;Roubo seguido de morte (latrocínio);2018;novembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2018;dezembro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2018;dezembro;Masculino;5
RO;Homicídio doloso;2018;janeiro;Feminino;0
RO;Homicídio doloso;2018;janeiro;Masculino;46
RO;Homicídio doloso;2018;janeiro;Sexo NI;0
RO;Homicídio doloso;2018;fevereiro;Feminino;0
RO;Homicídio doloso;2018;fevereiro;Masculino;26
RO;Homicídio doloso;2018;fevereiro;Sexo NI;0
RO;Homicídio doloso;2018;março;Feminino;4
RO;Homicídio doloso;2018;março;Masculino;41
RO;Homicídio doloso;2018;março;Sexo NI;0
RO;Homicídio doloso;2018;abril;Feminino;3
RO;Homicídio doloso;2018;abril;Masculino;38
RO;Homicídio doloso;2018;abril;Sexo NI;0
RO;Homicídio doloso;2018;maio;Feminino;2
RO;Homicídio doloso;2018;maio;Masculino;31
RO;Homicídio doloso;2018;maio;Sexo NI;0
RO;Homicídio doloso;2018;junho;Feminino;5
RO;Homicídio doloso;2018;junho;Masculino;24
RO;Homicídio doloso;2018;junho;Sexo NI;0
RO;Homicídio doloso;2018;julho;Feminino;8
RO;Homicídio doloso;2018;julho;Masculino;31
RO;Homicídio doloso;2018;julho;Sexo NI;0
RO;Homicídio doloso;2018;agosto;Feminino;5
RO;Homicídio doloso;2018;agosto;Masculino;32
RO;Homicídio doloso;2018;agosto;Sexo NI;0
RO;Homicídio doloso;2018;setembro;Feminino;3
RO;Homicídio doloso;2018;setembro;Masculino;34
RO;Homicídio doloso;2018;setembro;Sexo NI;0
RO;Homicídio doloso;2018;outubro;Feminino;4
RO;Homicídio doloso;2018;outubro;Masculino;25
RO;Homicídio doloso;2018;outubro;Sexo NI;0
RO;Homicídio doloso;2018;novembro;Feminino;3
RO;Homicídio doloso;2018;novembro;Masculino;27
RO;Homicídio doloso;2018;novembro;Sexo NI;0
RO;Homicídio doloso;2018;dezembro;Feminino;4
RO;Homicídio doloso;2018;dezembro;Masculino;34
RO;Homicídio doloso;2018;dezembro;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;janeiro;Feminino;0
RO;Lesão corporal seguida de morte;2018;janeiro;Masculino;0
RO;Lesão corporal seguida de morte;2018;janeiro;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;fevereiro;Feminino;0
RO;Lesão corporal seguida de morte;2018;fevereiro;Masculino;0
RO;Lesão corporal seguida de morte;2018;fevereiro;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;março;Feminino;0
RO;Lesão corporal seguida de morte;2018;março;Masculino;0
RO;Lesão corporal seguida de morte;2018;março;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;abril;Feminino;0
RO;Lesão corporal seguida de morte;2018;abril;Masculino;0
RO;Lesão corporal seguida de morte;2018;abril;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;maio;Feminino;0
RO;Lesão corporal seguida de morte;2018;maio;Masculino;0
RO;Lesão corporal seguida de morte;2018;maio;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;junho;Feminino;0
RO;Lesão corporal seguida de morte;2018;junho;Masculino;0
RO;Lesão corporal seguida de morte;2018;junho;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;julho;Feminino;0
RO;Lesão corporal seguida de morte;2018;julho;Masculino;0
RO;Lesão corporal seguida de morte;2018;julho;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;agosto;Feminino;0
RO;Lesão corporal seguida de morte;2018;agosto;Masculino;0
RO;Lesão corporal seguida de morte;2018;agosto;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;setembro;Feminino;0
RO;Lesão corporal seguida de morte;2018;setembro;Masculino;0
RO;Lesão corporal seguida de morte;2018;setembro;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;outubro;Feminino;0
RO;Lesão corporal seguida de morte;2018;outubro;Masculino;0
RO;Lesão corporal seguida de morte;2018;outubro;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;novembro;Feminino;0
RO;Lesão corporal seguida de morte;2018;novembro;Masculino;0
RO;Lesão corporal seguida de morte;2018;novembro;Sexo NI;0
RO;Lesão corporal seguida de morte;2018;dezembro;Feminino;0
RO;Lesão corporal seguida de morte;2018;dezembro;Masculino;0
RO;Lesão corporal seguida de morte;2018;dezembro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;janeiro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;janeiro;Masculino;2
RO;Roubo seguido de morte (latrocínio);2018;janeiro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;fevereiro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;fevereiro;Masculino;2
RO;Roubo seguido de morte (latrocínio);2018;fevereiro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;março;Feminino;1
RO;Roubo seguido de morte (latrocínio);2018;março;Masculino;2
RO;Roubo seguido de morte (latrocínio);2018;março;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;abril;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;abril;Masculino;2
RO;Roubo seguido de morte (latrocínio);2018;abril;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;maio;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;maio;Masculino;1
RO;Roubo seguido de morte (latrocínio);2018;maio;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;junho;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;junho;Masculino;2
RO;Roubo seguido de morte (latrocínio);2018;junho;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;julho;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;julho;Masculino;0
RO;Roubo seguido de morte (latrocínio);2018;julho;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;agosto;Feminino;1
RO;Roubo seguido de morte (latrocínio);2018;agosto;Masculino;2
RO;Roubo seguido de morte (latrocínio);2018;agosto;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;setembro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;setembro;Masculino;0
RO;Roubo seguido de morte (latrocínio);2018;setembro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;outubro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;outubro;Masculino;0
RO;Roubo seguido de morte (latrocínio);2018;outubro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;novembro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2018;novembro;Masculino;2
RO;Roubo seguido de morte (latrocínio);2018;novembro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2018;dezembro;Feminino;1
RO;Roubo seguido de morte (latrocínio);2018;dezembro;Masculino;0
RO;Roubo seguido de morte (latrocínio);2018;dezembro;Sexo NI;0
RR;Homicídio doloso;2018;janeiro;Feminino;4
RR;Homicídio doloso;2018;janeiro;Masculino;23
RR;Homicídio doloso;2018;janeiro;Sexo NI;2
RR;Homicídio doloso;2018;fevereiro;Feminino;1
RR;Homicídio doloso;2018;fevereiro;Masculino;8
RR;Homicídio doloso;2018;fevereiro;Sexo NI;0
RR;Homicídio doloso;2018;março;Feminino;2
RR;Homicídio doloso;2018;março;Masculino;31
RR;Homicídio doloso;2018;março;Sexo NI;0
RR;Homicídio doloso;2018;abril;Feminino;2
RR;Homicídio doloso;2018;abril;Masculino;26
RR;Homicídio doloso;2018;abril;Sexo NI;0
RR;Homicídio doloso;2018;maio;Feminino;2
RR;Homicídio doloso;2018;maio;Masculino;21
RR;Homicídio doloso;2018;maio;Sexo NI;1
RR;Homicídio doloso;2018;junho;Feminino;0
RR;Homicídio doloso;2018;junho;Masculino;18
RR;Homicídio doloso;2018;junho;Sexo NI;1
RR;Homicídio doloso;2018;julho;Feminino;0
RR;Homicídio doloso;2018;julho;Masculino;22
RR;Homicídio doloso;2018;julho;Sexo NI;2
RR;Homicídio doloso;2018;agosto;Feminino;2
RR;Homicídio doloso;2018;agosto;Masculino;19
RR;Homicídio doloso;2018;agosto;Sexo NI;1
RR;Homicídio doloso;2018;setembro;Feminino;5
RR;Homicídio doloso;2018;setembro;Masculino;44
RR;Homicídio doloso;2018;setembro;Sexo NI;0
RR;Homicídio doloso;2018;outubro;Feminino;2
RR;Homicídio doloso;2018;outubro;Masculino;35
RR;Homicídio doloso;2018;outubro;Sexo NI;0
RR;Homicídio doloso;2018;novembro;Feminino;1
RR;Homicídio doloso;2018;novembro;Masculino;27
RR;Homicídio doloso;2018;novembro;Sexo NI;0
RR;Homicídio doloso;2018;dezembro;Feminino;6
RR;Homicídio doloso;2018;dezembro;Masculino;28
RR;Homicídio doloso;2018;dezembro;Sexo NI;0
RR;Lesão corporal seguida de morte;2018;fevereiro;Feminino;0
RR;Lesão corporal seguida de morte;2018;fevereiro;Masculino;2
RR;Lesão corporal seguida de morte;2018;fevereiro;Sexo NI;0
RR;Lesão corporal seguida de morte;2018;julho;Feminino;1
RR;Lesão corporal seguida de morte;2018;setembro;Feminino;1
RR;Lesão corporal seguida de morte;2018;setembro;Masculino;2
RR;Lesão corporal seguida de morte;2018;outubro;Masculino;1
RR;Lesão corporal seguida de morte;2018;dezembro;Masculino;2
RR;Roubo seguido de morte (latrocínio);2018;fevereiro;Feminino;1
RR;Roubo seguido de morte (latrocínio);2018;fevereiro;Masculino;1
RR;Roubo seguido de morte (latrocínio);2018;fevereiro;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2018;março;Sexo NI;1
RR;Roubo seguido de morte (latrocínio);2018;maio;Masculino;1
RR;Roubo seguido de morte (latrocínio);2018;junho;Feminino;0
RR;Roubo seguido de morte (latrocínio);2018;junho;Masculino;0
RR;Roubo seguido de morte (latrocínio);2018;junho;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2018;agosto;Masculino;1
RR;Roubo seguido de morte (latrocínio);2018;setembro;Masculino;2
RR;Roubo seguido de morte (latrocínio);2018;outubro;Masculino;4
RR;Roubo seguido de morte (latrocínio);2018;novembro;Masculino;2
RR;Roubo seguido de morte (latrocínio);2018;dezembro;Masculino;1
SC;Homicídio doloso;2018;janeiro;Feminino;7
SC;Homicídio doloso;2018;janeiro;Masculino;80
SC;Homicídio doloso;2018;janeiro;Sexo NI;0
SC;Homicídio doloso;2018;fevereiro;Feminino;9
SC;Homicídio doloso;2018;fevereiro;Masculino;70
SC;Homicídio doloso;2018;fevereiro;Sexo NI;1
SC;Homicídio doloso;2018;março;Feminino;5
SC;Homicídio doloso;2018;março;Masculino;58
SC;Homicídio doloso;2018;março;Sexo NI;0
SC;Homicídio doloso;2018;abril;Feminino;12
SC;Homicídio doloso;2018;abril;Masculino;67
SC;Homicídio doloso;2018;abril;Sexo NI;0
SC;Homicídio doloso;2018;maio;Feminino;13
SC;Homicídio doloso;2018;maio;Masculino;63
SC;Homicídio doloso;2018;maio;Sexo NI;0
SC;Homicídio doloso;2018;junho;Feminino;8
SC;Homicídio doloso;2018;junho;Masculino;51
SC;Homicídio doloso;2018;junho;Sexo NI;0
SC;Homicídio doloso;2018;julho;Feminino;8
SC;Homicídio doloso;2018;julho;Masculino;44
SC;Homicídio doloso;2018;julho;Sexo NI;0
SC;Homicídio doloso;2018;agosto;Feminino;4
SC;Homicídio doloso;2018;agosto;Masculino;48
SC;Homicídio doloso;2018;agosto;Sexo NI;0
SC;Homicídio doloso;2018;setembro;Feminino;12
SC;Homicídio doloso;2018;setembro;Masculino;56
SC;Homicídio doloso;2018;setembro;Sexo NI;0
SC;Homicídio doloso;2018;outubro;Feminino;4
SC;Homicídio doloso;2018;outubro;Masculino;42
SC;Homicídio doloso;2018;outubro;Sexo NI;0
SC;Homicídio doloso;2018;novembro;Feminino;7
SC;Homicídio doloso;2018;novembro;Masculino;48
SC;Homicídio doloso;2018;novembro;Sexo NI;0
SC;Homicídio doloso;2018;dezembro;Feminino;6
SC;Homicídio doloso;2018;dezembro;Masculino;54
SC;Homicídio doloso;2018;dezembro;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;janeiro;Feminino;0
SC;Lesão corporal seguida de morte;2018;janeiro;Masculino;4
SC;Lesão corporal seguida de morte;2018;janeiro;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;fevereiro;Feminino;0
SC;Lesão corporal seguida de morte;2018;fevereiro;Masculino;1
SC;Lesão corporal seguida de morte;2018;fevereiro;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;março;Feminino;0
SC;Lesão corporal seguida de morte;2018;março;Masculino;3
SC;Lesão corporal seguida de morte;2018;março;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;abril;Feminino;0
SC;Lesão corporal seguida de morte;2018;abril;Masculino;1
SC;Lesão corporal seguida de morte;2018;abril;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;maio;Feminino;0
SC;Lesão corporal seguida de morte;2018;maio;Masculino;3
SC;Lesão corporal seguida de morte;2018;maio;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;junho;Feminino;0
SC;Lesão corporal seguida de morte;2018;junho;Masculino;1
SC;Lesão corporal seguida de morte;2018;junho;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;julho;Feminino;0
SC;Lesão corporal seguida de morte;2018;julho;Masculino;1
SC;Lesão corporal seguida de morte;2018;julho;Sexo NI;0
SC;Lesão corporal seguida de morte;2018;agosto;Feminino;0
