UF;Tipo Crime;Ano;Mês;Ocorrências
AP;Lesão corporal seguida de morte;2018;agosto;7
AP;Roubo a instituição financeira;2018;agosto;1
AP;Roubo de carga;2018;agosto;1
AP;Roubo de veículo;2018;agosto;64
AP;Roubo seguido de morte (latrocínio);2018;agosto;1
AP;Tentativa de homicídio;2018;agosto;4
AP;Estupro;2018;setembro;21
AP;Furto de veículo;2018;setembro;63
AP;Homicídio doloso;2018;setembro;31
AP;Lesão corporal seguida de morte;2018;setembro;2
AP;Roubo a instituição financeira;2018;setembro;0
AP;Roubo de veículo;2018;setembro;65
AP;Roubo seguido de morte (latrocínio);2018;setembro;4
AP;Tentativa de homicídio;2018;setembro;15
AP;Estupro;2018;outubro;33
AP;Furto de veículo;2018;outubro;70
AP;Homicídio doloso;2018;outubro;39
AP;Lesão corporal seguida de morte;2018;outubro;3
AP;Roubo a instituição financeira;2018;outubro;1
AP;Roubo de carga;2018;outubro;3
AP;Roubo de veículo;2018;outubro;36
AP;Roubo seguido de morte (latrocínio);2018;outubro;2
AP;Tentativa de homicídio;2018;outubro;13
AP;Estupro;2018;novembro;26
AP;Furto de veículo;2018;novembro;77
AP;Homicídio doloso;2018;novembro;28
AP;Lesão corporal seguida de morte;2018;novembro;3
AP;Roubo a instituição financeira;2018;novembro;1
AP;Roubo de carga;2018;novembro;3
AP;Roubo de veículo;2018;novembro;45
AP;Roubo seguido de morte (latrocínio);2018;novembro;2
AP;Tentativa de homicídio;2018;novembro;11
AP;Estupro;2018;dezembro;38
AP;Furto de veículo;2018;dezembro;73
AP;Homicídio doloso;2018;dezembro;37
AP;Lesão corporal seguida de morte;2018;dezembro;4
AP;Roubo a instituição financeira;2018;dezembro;1
AP;Roubo de carga;2018;dezembro;1
AP;Roubo de veículo;2018;dezembro;64
AP;Roubo seguido de morte (latrocínio);2018;dezembro;3
AP;Tentativa de homicídio;2018;dezembro;17
AM;Estupro;2018;janeiro;78
AM;Furto de veículo;2018;janeiro;218
AM;Homicídio doloso;2018;janeiro;58
AM;Lesão corporal seguida de morte;2018;janeiro;0
AM;Roubo a instituição financeira;2018;janeiro;0
AM;Roubo de carga;2018;janeiro;1
AM;Roubo de veículo;2018;janeiro;299
AM;Roubo seguido de morte (latrocínio);2018;janeiro;5
AM;Tentativa de homicídio;2018;janeiro;9
AM;Estupro;2018;fevereiro;82
AM;Furto de veículo;2018;fevereiro;187
AM;Homicídio doloso;2018;fevereiro;79
AM;Lesão corporal seguida de morte;2018;fevereiro;2
AM;Roubo a instituição financeira;2018;fevereiro;1
AM;Roubo de carga;2018;fevereiro;0
AM;Roubo de veículo;2018;fevereiro;259
AM;Roubo seguido de morte (latrocínio);2018;fevereiro;8
AM;Tentativa de homicídio;2018;fevereiro;16
AM;Estupro;2018;março;92
AM;Furto de veículo;2018;março;245
AM;Homicídio doloso;2018;março;87
AM;Lesão corporal seguida de morte;2018;março;5
AM;Roubo a instituição financeira;2018;março;0
AM;Roubo de carga;2018;março;1
AM;Roubo de veículo;2018;março;309
AM;Roubo seguido de morte (latrocínio);2018;março;1
AM;Tentativa de homicídio;2018;março;14
AM;Estupro;2018;abril;65
AM;Furto de veículo;2018;abril;184
AM;Homicídio doloso;2018;abril;92
AM;Lesão corporal seguida de morte;2018;abril;4
AM;Roubo a instituição financeira;2018;abril;1
AM;Roubo de carga;2018;abril;0
AM;Roubo de veículo;2018;abril;300
AM;Roubo seguido de morte (latrocínio);2018;abril;4
AM;Tentativa de homicídio;2018;abril;18
AM;Estupro;2018;maio;88
AM;Furto de veículo;2018;maio;170
AM;Homicídio doloso;2018;maio;86
AM;Lesão corporal seguida de morte;2018;maio;3
AM;Roubo a instituição financeira;2018;maio;0
AM;Roubo de carga;2018;maio;1
AM;Roubo de veículo;2018;maio;272
AM;Roubo seguido de morte (latrocínio);2018;maio;2
AM;Tentativa de homicídio;2018;maio;19
AM;Estupro;2018;junho;76
AM;Furto de veículo;2018;junho;189
AM;Homicídio doloso;2018;junho;109
AM;Lesão corporal seguida de morte;2018;junho;4
AM;Roubo a instituição financeira;2018;junho;0
AM;Roubo de carga;2018;junho;2
AM;Roubo de veículo;2018;junho;322
AM;Roubo seguido de morte (latrocínio);2018;junho;6
AM;Tentativa de homicídio;2018;junho;38
AM;Estupro;2018;julho;79
AM;Furto de veículo;2018;julho;157
AM;Homicídio doloso;2018;julho;114
AM;Lesão corporal seguida de morte;2018;julho;1
AM;Roubo a instituição financeira;2018;julho;1
AM;Roubo de carga;2018;julho;1
AM;Roubo de veículo;2018;julho;237
AM;Roubo seguido de morte (latrocínio);2018;julho;8
AM;Tentativa de homicídio;2018;julho;32
AM;Estupro;2018;agosto;93
AM;Furto de veículo;2018;agosto;196
AM;Homicídio doloso;2018;agosto;87
AM;Lesão corporal seguida de morte;2018;agosto;3
AM;Roubo a instituição financeira;2018;agosto;0
AM;Roubo de carga;2018;agosto;0
AM;Roubo de veículo;2018;agosto;245
AM;Roubo seguido de morte (latrocínio);2018;agosto;5
AM;Tentativa de homicídio;2018;agosto;28
AM;Estupro;2018;setembro;94
AM;Furto de veículo;2018;setembro;171
AM;Homicídio doloso;2018;setembro;100
AM;Lesão corporal seguida de morte;2018;setembro;2
AM;Roubo a instituição financeira;2018;setembro;1
AM;Roubo de carga;2018;setembro;0
AM;Roubo de veículo;2018;setembro;232
AM;Roubo seguido de morte (latrocínio);2018;setembro;3
AM;Tentativa de homicídio;2018;setembro;28
AM;Estupro;2018;outubro;102
AM;Furto de veículo;2018;outubro;164
AM;Homicídio doloso;2018;outubro;116
AM;Lesão corporal seguida de morte;2018;outubro;1
AM;Roubo a instituição financeira;2018;outubro;0
AM;Roubo de carga;2018;outubro;0
AM;Roubo de veículo;2018;outubro;175
AM;Roubo seguido de morte (latrocínio);2018;outubro;5
AM;Tentativa de homicídio;2018;outubro;23
AM;Estupro;2018;novembro;70
AM;Furto de veículo;2018;novembro;198
AM;Homicídio doloso;2018;novembro;61
AM;Lesão corporal seguida de morte;2018;novembro;2
AM;Roubo a instituição financeira;2018;novembro;0
AM;Roubo de carga;2018;novembro;0
AM;Roubo de veículo;2018;novembro;224
AM;Roubo seguido de morte (latrocínio);2018;novembro;5
AM;Tentativa de homicídio;2018;novembro;10
AM;Estupro;2018;dezembro;69
AM;Furto de veículo;2018;dezembro;173
AM;Homicídio doloso;2018;dezembro;62
AM;Lesão corporal seguida de morte;2018;dezembro;1
AM;Roubo a instituição financeira;2018;dezembro;0
AM;Roubo de carga;2018;dezembro;1
AM;Roubo de veículo;2018;dezembro;206
AM;Roubo seguido de morte (latrocínio);2018;dezembro;2
AM;Tentativa de homicídio;2018;dezembro;12
BA;Estupro;2018;janeiro;300
BA;Furto de veículo;2018;janeiro;473
BA;Homicídio doloso;2018;janeiro;506
BA;Lesão corporal seguida de morte;2018;janeiro;6
BA;Roubo a instituição financeira;2018;janeiro;2
BA;Roubo de carga;2018;janeiro;33
BA;Roubo de veículo;2018;janeiro;1193
BA;Roubo seguido de morte (latrocínio);2018;janeiro;10
BA;Tentativa de homicídio;2018;janeiro;268
BA;Estupro;2018;fevereiro;247
BA;Furto de veículo;2018;fevereiro;404
BA;Homicídio doloso;2018;fevereiro;475
BA;Lesão corporal seguida de morte;2018;fevereiro;4
BA;Roubo a instituição financeira;2018;fevereiro;0
BA;Roubo de carga;2018;fevereiro;16
BA;Roubo de veículo;2018;fevereiro;1037
BA;Roubo seguido de morte (latrocínio);2018;fevereiro;6
BA;Tentativa de homicídio;2018;fevereiro;241
BA;Estupro;2018;março;278
BA;Furto de veículo;2018;março;417
BA;Homicídio doloso;2018;março;475
BA;Lesão corporal seguida de morte;2018;março;5
BA;Roubo a instituição financeira;2018;março;1
BA;Roubo de carga;2018;março;20
BA;Roubo de veículo;2018;março;1203
BA;Roubo seguido de morte (latrocínio);2018;março;14
BA;Tentativa de homicídio;2018;março;228
BA;Estupro;2018;abril;261
BA;Furto de veículo;2018;abril;451
BA;Homicídio doloso;2018;abril;423
BA;Lesão corporal seguida de morte;2018;abril;7
BA;Roubo a instituição financeira;2018;abril;0
BA;Roubo de carga;2018;abril;21
BA;Roubo de veículo;2018;abril;1205
BA;Roubo seguido de morte (latrocínio);2018;abril;13
BA;Tentativa de homicídio;2018;abril;224
BA;Estupro;2018;maio;319
BA;Furto de veículo;2018;maio;411
BA;Homicídio doloso;2018;maio;474
BA;Lesão corporal seguida de morte;2018;maio;6
BA;Roubo a instituição financeira;2018;maio;0
BA;Roubo de carga;2018;maio;21
BA;Roubo de veículo;2018;maio;1199
BA;Roubo seguido de morte (latrocínio);2018;maio;12
BA;Tentativa de homicídio;2018;maio;225
BA;Estupro;2018;junho;271
BA;Furto de veículo;2018;junho;496
BA;Homicídio doloso;2018;junho;493
BA;Lesão corporal seguida de morte;2018;junho;4
BA;Roubo a instituição financeira;2018;junho;2
BA;Roubo de carga;2018;junho;44
BA;Roubo de veículo;2018;junho;1213
BA;Roubo seguido de morte (latrocínio);2018;junho;16
BA;Tentativa de homicídio;2018;junho;226
BA;Estupro;2018;julho;258
BA;Furto de veículo;2018;julho;474
BA;Homicídio doloso;2018;julho;425
BA;Lesão corporal seguida de morte;2018;julho;5
BA;Roubo a instituição financeira;2018;julho;0
BA;Roubo de carga;2018;julho;25
BA;Roubo de veículo;2018;julho;1172
BA;Roubo seguido de morte (latrocínio);2018;julho;9
BA;Tentativa de homicídio;2018;julho;201
BA;Estupro;2018;agosto;295
BA;Furto de veículo;2018;agosto;423
BA;Homicídio doloso;2018;agosto;364
BA;Lesão corporal seguida de morte;2018;agosto;3
BA;Roubo a instituição financeira;2018;agosto;1
BA;Roubo de carga;2018;agosto;26
BA;Roubo de veículo;2018;agosto;1057
BA;Roubo seguido de morte (latrocínio);2018;agosto;15
BA;Tentativa de homicídio;2018;agosto;187
BA;Estupro;2018;setembro;255
BA;Furto de veículo;2018;setembro;403
BA;Homicídio doloso;2018;setembro;375
BA;Lesão corporal seguida de morte;2018;setembro;7
BA;Roubo a instituição financeira;2018;setembro;0
BA;Roubo de carga;2018;setembro;31
BA;Roubo de veículo;2018;setembro;995
BA;Roubo seguido de morte (latrocínio);2018;setembro;6
BA;Tentativa de homicídio;2018;setembro;197
BA;Estupro;2018;outubro;234
BA;Furto de veículo;2018;outubro;422
BA;Homicídio doloso;2018;outubro;422
BA;Lesão corporal seguida de morte;2018;outubro;10
BA;Roubo a instituição financeira;2018;outubro;1
BA;Roubo de carga;2018;outubro;16
BA;Roubo de veículo;2018;outubro;1100
BA;Roubo seguido de morte (latrocínio);2018;outubro;10
BA;Tentativa de homicídio;2018;outubro;189
BA;Estupro;2018;novembro;245
BA;Furto de veículo;2018;novembro;464
BA;Homicídio doloso;2018;novembro;387
BA;Lesão corporal seguida de morte;2018;novembro;4
BA;Roubo a instituição financeira;2018;novembro;2
BA;Roubo de carga;2018;novembro;27
BA;Roubo de veículo;2018;novembro;1007
BA;Roubo seguido de morte (latrocínio);2018;novembro;10
BA;Tentativa de homicídio;2018;novembro;213
BA;Estupro;2018;dezembro;195
BA;Furto de veículo;2018;dezembro;494
BA;Homicídio doloso;2018;dezembro;380
BA;Lesão corporal seguida de morte;2018;dezembro;11
BA;Roubo a instituição financeira;2018;dezembro;1
BA;Roubo de carga;2018;dezembro;24
BA;Roubo de veículo;2018;dezembro;967
BA;Roubo seguido de morte (latrocínio);2018;dezembro;14
BA;Tentativa de homicídio;2018;dezembro;191
CE;Estupro;2018;janeiro;144
CE;Furto de veículo;2018;janeiro;379
CE;Homicídio doloso;2018;janeiro;420
CE;Lesão corporal seguida de morte;2018;janeiro;6
CE;Roubo a instituição financeira;2018;janeiro;3
CE;Roubo de carga;2018;janeiro;24
CE;Roubo de veículo;2018;janeiro;891
CE;Roubo seguido de morte (latrocínio);2018;janeiro;7
CE;Tentativa de homicídio;2018;janeiro;120
CE;Estupro;2018;fevereiro;92
CE;Furto de veículo;2018;fevereiro;299
CE;Homicídio doloso;2018;fevereiro;336
CE;Lesão corporal seguida de morte;2018;fevereiro;1
CE;Roubo a instituição financeira;2018;fevereiro;2
CE;Roubo de carga;2018;fevereiro;21
CE;Roubo de veículo;2018;fevereiro;794
CE;Roubo seguido de morte (latrocínio);2018;fevereiro;2
CE;Tentativa de homicídio;2018;fevereiro;92
CE;Estupro;2018;março;127
CE;Furto de veículo;2018;março;372
CE;Homicídio doloso;2018;março;390
CE;Lesão corporal seguida de morte;2018;março;0
CE;Roubo a instituição financeira;2018;março;5
CE;Roubo de carga;2018;março;26
CE;Roubo de veículo;2018;março;913
CE;Roubo seguido de morte (latrocínio);2018;março;3
CE;Tentativa de homicídio;2018;março;107
CE;Estupro;2018;abril;114
CE;Furto de veículo;2018;abril;316
CE;Homicídio doloso;2018;abril;345
CE;Lesão corporal seguida de morte;2018;abril;2
CE;Roubo a instituição financeira;2018;abril;2
CE;Roubo de carga;2018;abril;20
CE;Roubo de veículo;2018;abril;816
CE;Roubo seguido de morte (latrocínio);2018;abril;4
CE;Tentativa de homicídio;2018;abril;83
CE;Estupro;2018;maio;141
CE;Furto de veículo;2018;maio;302
CE;Homicídio doloso;2018;maio;352
CE;Lesão corporal seguida de morte;2018;maio;2
CE;Roubo a instituição financeira;2018;maio;4
CE;Roubo de carga;2018;maio;30
CE;Roubo de veículo;2018;maio;860
CE;Roubo seguido de morte (latrocínio);2018;maio;7
CE;Tentativa de homicídio;2018;maio;122
CE;Estupro;2018;junho;160
CE;Furto de veículo;2018;junho;326
CE;Homicídio doloso;2018;junho;364
CE;Lesão corporal seguida de morte;2018;junho;0
CE;Roubo a instituição financeira;2018;junho;4
CE;Roubo de carga;2018;junho;26
CE;Roubo de veículo;2018;junho;768
CE;Roubo seguido de morte (latrocínio);2018;junho;2
CE;Tentativa de homicídio;2018;junho;108
CE;Estupro;2018;julho;146
CE;Furto de veículo;2018;julho;349
CE;Homicídio doloso;2018;julho;351
CE;Lesão corporal seguida de morte;2018;julho;2
CE;Roubo a instituição financeira;2018;julho;0
CE;Roubo de carga;2018;julho;19
CE;Roubo de veículo;2018;julho;696
CE;Roubo seguido de morte (latrocínio);2018;julho;2
CE;Tentativa de homicídio;2018;julho;78
CE;Estupro;2018;agosto;150
CE;Furto de veículo;2018;agosto;335
CE;Homicídio doloso;2018;agosto;332
CE;Lesão corporal seguida de morte;2018;agosto;5
CE;Roubo a instituição financeira;2018;agosto;3
CE;Roubo de carga;2018;agosto;23
CE;Roubo de veículo;2018;agosto;637
CE;Roubo seguido de morte (latrocínio);2018;agosto;1
CE;Tentativa de homicídio;2018;agosto;123
CE;Estupro;2018;setembro;162
CE;Furto de veículo;2018;setembro;385
CE;Homicídio doloso;2018;setembro;369
CE;Lesão corporal seguida de morte;2018;setembro;3
CE;Roubo a instituição financeira;2018;setembro;5
CE;Roubo de carga;2018;setembro;20
CE;Roubo de veículo;2018;setembro;699
CE;Roubo seguido de morte (latrocínio);2018;setembro;3
CE;Tentativa de homicídio;2018;setembro;123
CE;Estupro;2018;outubro;165
CE;Furto de veículo;2018;outubro;412
CE;Homicídio doloso;2018;outubro;332
CE;Lesão corporal seguida de morte;2018;outubro;1
CE;Roubo a instituição financeira;2018;outubro;4
CE;Roubo de carga;2018;outubro;15
CE;Roubo de veículo;2018;outubro;855
CE;Roubo seguido de morte (latrocínio);2018;outubro;4
CE;Tentativa de homicídio;2018;outubro;93
CE;Estupro;2018;novembro;136
CE;Furto de veículo;2018;novembro;360
CE;Homicídio doloso;2018;novembro;296
CE;Lesão corporal seguida de morte;2018;novembro;4
CE;Roubo a instituição financeira;2018;novembro;4
CE;Roubo de carga;2018;novembro;11
CE;Roubo de veículo;2018;novembro;728
CE;Roubo seguido de morte (latrocínio);2018;novembro;6
CE;Tentativa de homicídio;2018;novembro;105
CE;Estupro;2018;dezembro;105
CE;Furto de veículo;2018;dezembro;349
CE;Homicídio doloso;2018;dezembro;296
CE;Lesão corporal seguida de morte;2018;dezembro;6
CE;Roubo a instituição financeira;2018;dezembro;5
CE;Roubo de carga;2018;dezembro;9
CE;Roubo de veículo;2018;dezembro;662
CE;Roubo seguido de morte (latrocínio);2018;dezembro;6
CE;Tentativa de homicídio;2018;dezembro;109
DF;Estupro;2018;janeiro;58
DF;Furto de veículo;2018;janeiro;391
DF;Homicídio doloso;2018;janeiro;31
DF;Lesão corporal seguida de morte;2018;janeiro;2
DF;Roubo a instituição financeira;2018;janeiro;0
DF;Roubo de carga;2018;janeiro;4
DF;Roubo de veículo;2018;janeiro;316
DF;Roubo seguido de morte (latrocínio);2018;janeiro;0
DF;Tentativa de homicídio;2018;janeiro;66
DF;Estupro;2018;fevereiro;57
DF;Furto de veículo;2018;fevereiro;368
DF;Homicídio doloso;2018;fevereiro;42
DF;Lesão corporal seguida de morte;2018;fevereiro;1
DF;Roubo a instituição financeira;2018;fevereiro;0
DF;Roubo de carga;2018;fevereiro;6
DF;Roubo de veículo;2018;fevereiro;352
DF;Roubo seguido de morte (latrocínio);2018;fevereiro;3
DF;Tentativa de homicídio;2018;fevereiro;79
DF;Estupro;2018;março;66
DF;Furto de veículo;2018;março;468
DF;Homicídio doloso;2018;março;36
DF;Lesão corporal seguida de morte;2018;março;1
DF;Roubo a instituição financeira;2018;março;0
DF;Roubo de carga;2018;março;7
DF;Roubo de veículo;2018;março;372
DF;Roubo seguido de morte (latrocínio);2018;março;4
DF;Tentativa de homicídio;2018;março;72
DF;Estupro;2018;abril;46
DF;Furto de veículo;2018;abril;490
DF;Homicídio doloso;2018;abril;35
DF;Lesão corporal seguida de morte;2018;abril;0
DF;Roubo a instituição financeira;2018;abril;0
DF;Roubo de carga;2018;abril;9
DF;Roubo de veículo;2018;abril;384
DF;Roubo seguido de morte (latrocínio);2018;abril;2
DF;Tentativa de homicídio;2018;abril;79
DF;Estupro;2018;maio;70
DF;Furto de veículo;2018;maio;501
DF;Homicídio doloso;2018;maio;39
DF;Lesão corporal seguida de morte;2018;maio;1
DF;Roubo a instituição financeira;2018;maio;0
DF;Roubo de carga;2018;maio;10
DF;Roubo de veículo;2018;maio;333
DF;Roubo seguido de morte (latrocínio);2018;maio;3
DF;Tentativa de homicídio;2018;maio;70
DF;Estupro;2018;junho;45
DF;Furto de veículo;2018;junho;468
DF;Homicídio doloso;2018;junho;40
DF;Lesão corporal seguida de morte;2018;junho;0
DF;Roubo a instituição financeira;2018;junho;0
DF;Roubo de carga;2018;junho;5
DF;Roubo de veículo;2018;junho;327
DF;Roubo seguido de morte (latrocínio);2018;junho;2
DF;Tentativa de homicídio;2018;junho;68
DF;Estupro;2018;julho;50
DF;Furto de veículo;2018;julho;453
DF;Homicídio doloso;2018;julho;34
DF;Lesão corporal seguida de morte;2018;julho;0
DF;Roubo a instituição financeira;2018;julho;1
DF;Roubo de carga;2018;julho;2
DF;Roubo de veículo;2018;julho;355
DF;Roubo seguido de morte (latrocínio);2018;julho;1
DF;Tentativa de homicídio;2018;julho;55
DF;Estupro;2018;agosto;60
DF;Furto de veículo;2018;agosto;471
DF;Homicídio doloso;2018;agosto;23
DF;Lesão corporal seguida de morte;2018;agosto;1
DF;Roubo a instituição financeira;2018;agosto;0
DF;Roubo de carga;2018;agosto;1
DF;Roubo de veículo;2018;agosto;350
DF;Roubo seguido de morte (latrocínio);2018;agosto;2
DF;Tentativa de homicídio;2018;agosto;57
DF;Estupro;2018;setembro;56
DF;Furto de veículo;2018;setembro;411
DF;Homicídio doloso;2018;setembro;25
DF;Lesão corporal seguida de morte;2018;setembro;0
DF;Roubo a instituição financeira;2018;setembro;1
DF;Roubo de carga;2018;setembro;4
DF;Roubo de veículo;2018;setembro;301
DF;Roubo seguido de morte (latrocínio);2018;setembro;2
DF;Tentativa de homicídio;2018;setembro;72
DF;Estupro;2018;outubro;51
DF;Furto de veículo;2018;outubro;472
DF;Homicídio doloso;2018;outubro;44
DF;Lesão corporal seguida de morte;2018;outubro;1
DF;Roubo a instituição financeira;2018;outubro;1
DF;Roubo de carga;2018;outubro;3
DF;Roubo de veículo;2018;outubro;294
DF;Roubo seguido de morte (latrocínio);2018;outubro;2
DF;Tentativa de homicídio;2018;outubro;89
DF;Estupro;2018;novembro;46
DF;Furto de veículo;2018;novembro;395
DF;Homicídio doloso;2018;novembro;35
DF;Lesão corporal seguida de morte;2018;novembro;0
DF;Roubo a instituição financeira;2018;novembro;0
DF;Roubo de carga;2018;novembro;4
DF;Roubo de veículo;2018;novembro;337
DF;Roubo seguido de morte (latrocínio);2018;novembro;3
DF;Tentativa de homicídio;2018;novembro;68
DF;Estupro;2018;dezembro;54
DF;Furto de veículo;2018;dezembro;0
